,row_id,x,y,accuracy,time,place_id
16109045,16109045,2.199,2.4253,3,154572,1725082831
16109189,16109189,2.088,2.4473,66,394828,8561077637
16109441,16109441,2.0275,2.1422,52,465162,7871572134
16109762,16109762,2.358,2.0889,60,724995,6609528716
16109977,16109977,2.1509,2.3862,150,717887,8375359147
16110119,16110119,2.0807,2.0465,171,449323,5610599037
16110284,16110284,2.3047,2.0962,20,710533,8283681418
16110403,16110403,2.4668,2.2274,65,724006,9457857629
16111052,16111052,2.4452,2.0361,10,594963,3110411977
16111354,16111354,2.0756,2.4606,159,526589,8888534439
16111504,16111504,2.1486,2.3129,30,593483,8612356943
16111734,16111734,2.1648,2.0685,86,628787,8901439897
16112027,16112027,2.4008,2.4144,70,267151,1366565827
16112104,16112104,2.3199,2.3609,74,597940,5819752598
16112330,16112330,2.4079,2.1444,65,618229,3958678140
16112913,16112913,2.4639,2.2603,15,528956,2182603983
16113095,16113095,2.4995,2.2502,50,151551,5265295166
16113184,16113184,2.4572,2.1693,30,754693,5072077312
16113250,16113250,2.4059,2.1968,11,459983,8635054095
16113290,16113290,2.2355,2.3238,57,21196,9775192577
16114167,16114167,2.1678,2.0265,12,584359,1877229383
16114548,16114548,2.1121,2.2359,168,196593,3826621337
16115450,16115450,2.3664,2.4523,19,681460,1283702115
16115817,16115817,2.2102,2.4804,163,737821,8950308472
16117435,16117435,2.0193,2.4852,37,467580,9348457044
16118152,16118152,2.3662,2.0148,53,98963,1553752228
16118237,16118237,2.0207,2.4695,24,396384,8561077637
16118551,16118551,2.117,2.452,64,371140,4827214712
16119388,16119388,2.4511,2.0579,20,583021,7100216119
16119781,16119781,2.1754,2.3353,165,474582,8914246980
16121034,16121034,2.2498,2.2434,72,46306,1207701286
16122281,16122281,2.3067,2.2563,6,78856,8329829655
16122368,16122368,2.3953,2.2548,14,5128,2819110495
16122514,16122514,2.4935,2.2105,507,657517,6415973399
16123097,16123097,2.1678,2.2392,48,219499,4916560511
16123402,16123402,2.3565,2.113,138,316443,8283681418
16123533,16123533,2.0156,2.4242,69,642837,8930249820
16123702,16123702,2.0224,2.0456,46,296978,3831211226
16124571,16124571,2.4233,2.3962,69,593982,5806536504
16124776,16124776,2.0626,2.099,43,716728,7707520131
16124803,16124803,2.3722,2.4412,11,79681,1837168749
16125048,16125048,2.4717,2.2045,4,384718,3120973985
16125064,16125064,2.3939,2.2667,150,657157,4707444542
16125111,16125111,2.2104,2.1937,66,442985,9786352208
16125262,16125262,2.0629,2.2352,61,520266,1882937204
16125282,16125282,2.1475,2.1305,65,385522,7431930642
16126491,16126491,2.1487,2.3354,66,103822,9674001925
16127067,16127067,2.1749,2.196,55,599519,4027129926
16128461,16128461,2.4123,2.2119,71,685424,2636621520
16128468,16128468,2.4428,2.2303,56,50992,4372969211
16128844,16128844,2.2322,2.3034,43,183374,4261838374
16129142,16129142,2.2136,2.1934,130,373285,9786352208
16129815,16129815,2.398,2.3538,69,225400,6178218782
16130004,16130004,2.2697,2.2682,12,383362,3733805904
16130375,16130375,2.2159,2.2002,18,198023,3626842955
16130573,16130573,2.0333,2.4434,64,491156,5737973743
16131423,16131423,2.2278,2.1866,68,30638,9311396375
16131500,16131500,2.1311,2.4614,14,104506,2879029322
16131620,16131620,2.4594,2.2214,108,228032,2938140199
16131769,16131769,2.4154,2.0807,133,377565,9313461427
16132230,16132230,2.3039,2.2783,65,222065,3733805904
16132472,16132472,2.0876,2.2409,81,225126,7782472711
16133737,16133737,2.305,2.0798,65,400652,7727090889
16134238,16134238,2.0075,2.0563,81,437979,5782041571
16134655,16134655,2.2876,2.2065,67,600024,8169595806
16134924,16134924,2.4764,2.302,25,185656,9137541955
16135210,16135210,2.2873,2.1856,61,633737,8635054095
16135594,16135594,2.44,2.3858,64,757950,3615845346
16136210,16136210,2.0124,2.397,50,201651,5737973743
16136640,16136640,2.131,2.0496,64,770624,8901439897
16136708,16136708,2.3089,2.0884,65,531854,6609528716
16136758,16136758,2.2137,2.2388,33,306639,9163418858
16136777,16136777,2.3175,2.4964,68,531508,7309958589
16137276,16137276,2.0706,2.121,14,680969,8805392384
16137498,16137498,2.4505,2.1776,40,702712,6710556765
16137976,16137976,2.4747,2.2437,165,250908,7168649657
16138065,16138065,2.0482,2.0052,3,486804,9249337909
16138212,16138212,2.3074,2.2666,154,8715,3733805904
16138641,16138641,2.3591,2.4968,63,126636,7309958589
16138932,16138932,2.119,2.0011,53,549140,2636897860
16139896,16139896,2.2441,2.2973,4,167465,5617041307
16140201,16140201,2.197,2.4772,8,56007,2536264539
16140784,16140784,2.3707,2.4859,4,272825,6370367090
16141334,16141334,2.4039,2.0451,90,565364,5468579276
16142200,16142200,2.1861,2.0108,7,330653,7628144189
16142347,16142347,2.137,2.4195,161,122705,7882186616
16142405,16142405,2.4108,2.2725,165,35157,2819110495
16142973,16142973,2.3113,2.1933,66,569902,9983648790
16143246,16143246,2.0447,2.0378,59,671960,5014521982
16143503,16143503,2.294,2.3405,61,397292,4443776587
16145786,16145786,2.3119,2.1017,5,412761,8283681418
16145916,16145916,2.2134,2.3523,62,485932,1763501324
16146299,16146299,2.285,2.279,65,745003,7303800810
16147271,16147271,2.0689,2.4913,148,509701,1228935308
16147287,16147287,2.4773,2.1206,70,404673,1288374589
16147583,16147583,2.4529,2.3028,17,646402,3359704573
16147899,16147899,2.2897,2.0767,27,761537,4656072238
16148881,16148881,2.2682,2.3437,67,681764,1763501324
16148963,16148963,2.0811,2.3792,70,408137,8980163153
16148965,16148965,2.2227,2.4864,70,674618,8636259224
16149576,16149576,2.4195,2.1429,55,689799,1378382790
16149577,16149577,2.0343,2.4321,12,594279,5737973743
16149682,16149682,2.001,2.054,209,101741,5014521982
16150251,16150251,2.3692,2.3681,82,437064,3610237287
16150534,16150534,2.008,2.1352,69,730654,2229240493
16151167,16151167,2.3857,2.274,31,330432,4707444542
16151640,16151640,2.3927,2.1948,61,207272,2636621520
16151776,16151776,2.4349,2.3666,159,549783,5967678921
16152173,16152173,2.0949,2.1248,156,168702,2860908164
16152497,16152497,2.3666,2.0148,19,207670,8660608034
16152984,16152984,2.3341,2.4404,20,283179,1538901962
16153018,16153018,2.4366,2.0884,68,310495,7707520131
16153165,16153165,2.1157,2.0481,73,648289,8901439897
16153241,16153241,2.2399,2.1693,161,624506,5487991137
16153243,16153243,2.1327,2.0626,62,767778,8901439897
16153530,16153530,2.113,2.2037,28,644136,4027129926
16153695,16153695,2.0181,2.2668,68,143964,6276467807
16153987,16153987,2.1007,2.4706,58,300683,4827214712
16154127,16154127,2.0663,2.4733,34,770478,9348457044
16154763,16154763,2.3963,2.4689,67,445867,8913970044
16155086,16155086,2.1223,2.3546,56,709988,2759342078
16155168,16155168,2.407,2.2136,12,216875,2636621520
16155318,16155318,2.3404,2.4814,18,410212,7309958589
16155610,16155610,2.0379,2.1242,10,435490,9120985912
16155668,16155668,2.3633,2.2899,63,485631,5100539171
16156328,16156328,2.1855,2.1191,2,352820,7198244844
16156425,16156425,2.0952,2.1311,32,670238,6121861313
16157313,16157313,2.32,2.2745,120,756429,4707444542
16157444,16157444,2.1437,2.2957,76,378138,6339928285
16157541,16157541,2.0456,2.0025,244,326529,7243158436
16157659,16157659,2.1373,2.3816,6,299157,3869813743
16157680,16157680,2.0159,2.4391,26,728647,5737973743
16158272,16158272,2.0647,2.3799,25,689580,6612358638
16158744,16158744,2.424,2.4805,42,520950,6953077578
16159092,16159092,2.3009,2.3363,175,243512,3497670086
16159343,16159343,2.0562,2.1868,97,754088,6471527236
16159486,16159486,2.4443,2.3215,574,520182,7327800834
16161475,16161475,2.2667,2.0639,58,357183,7727090889
16162344,16162344,2.2767,2.0541,2,123500,9081968124
16162403,16162403,2.3669,2.0496,209,536155,2225211839
16162651,16162651,2.0151,2.1147,68,710562,2229240493
16163258,16163258,2.1891,2.0896,229,349627,4495329161
16163626,16163626,2.0062,2.3648,742,474650,6612358638
16163881,16163881,2.4686,2.1094,97,205191,1476539553
16163924,16163924,2.0967,2.377,70,422782,8980163153
16164574,16164574,2.2516,2.0784,109,116664,7727090889
16165700,16165700,2.4759,2.3199,62,144224,7327800834
16166182,16166182,2.46,2.259,75,623990,5201352257
16166846,16166846,2.2672,2.1966,3,127863,8169595806
16166982,16166982,2.1201,2.1958,11,109198,6471527236
16167902,16167902,2.494,2.247,69,371643,7168649657
16168242,16168242,2.4725,2.0481,744,526875,2225211839
16168282,16168282,2.3494,2.2682,59,132946,5201352257
16168568,16168568,2.4069,2.4803,39,712403,2615125270
16168692,16168692,2.1442,2.3379,63,350706,8914246980
16169470,16169470,2.4277,2.2207,63,721182,7842906061
16169564,16169564,2.4821,2.3238,17,184117,9137541955
16170118,16170118,2.124,2.3988,173,3778,8375359147
16170280,16170280,2.0078,2.2515,61,212569,8910836365
16170954,16170954,2.2563,2.096,13,425683,7707520131
16171134,16171134,2.2265,2.0053,27,499697,3539133103
16171676,16171676,2.1651,2.3359,37,559262,7847671162
16171787,16171787,2.2464,2.3139,65,437484,9775192577
16172083,16172083,2.3113,2.1648,67,116670,9983648790
16172535,16172535,2.282,2.2285,21,158977,4916560511
16173162,16173162,2.1917,2.1955,73,589986,4027129926
16173726,16173726,2.3896,2.1679,29,501685,8183724457
16173852,16173852,2.2223,2.2968,4,354373,5996801204
16174209,16174209,2.4981,2.0014,52,559847,6894167514
16174517,16174517,2.4874,2.2441,33,433271,7168649657
16175096,16175096,2.1676,2.1997,75,352218,4027129926
16176287,16176287,2.478,2.4468,15,612330,4342357846
16177062,16177062,2.0383,2.4872,58,599107,9904182060
16177303,16177303,2.447,2.1552,67,426312,1378382790
16177991,16177991,2.311,2.3436,56,742973,5330180506
16178687,16178687,2.238,2.2521,62,404256,4121537478
16179107,16179107,2.0486,2.4274,49,188575,6914819828
16179391,16179391,2.4184,2.2259,71,405141,1891783132
16179775,16179775,2.4238,2.1315,13,406306,3958678140
16180044,16180044,2.4651,2.4793,72,143274,2615125270
16180144,16180144,2.0495,2.4195,50,100370,6914819828
16181363,16181363,2.2076,2.0854,56,704475,4058779715
16181554,16181554,2.459,2.2877,65,358570,7327800834
16182260,16182260,2.2828,2.0045,6,329030,2114672663
16182587,16182587,2.0039,2.1898,602,507762,2436668950
16183380,16183380,2.4605,2.2707,75,625072,5611157367
16184147,16184147,2.1255,2.3516,72,559531,8980163153
16184208,16184208,2.4615,2.2268,57,555833,2779645745
16184414,16184414,2.0609,2.0854,170,445290,1247398579
16185166,16185166,2.1833,2.0238,93,601762,1877229383
16185438,16185438,2.1056,2.2494,72,636930,1882937204
16185730,16185730,2.3618,2.2782,12,227588,8391844442
16186257,16186257,2.4225,2.1502,57,173158,3958678140
16186420,16186420,2.0581,2.4354,57,576155,6914819828
16186492,16186492,2.0725,2.4788,27,765048,2702245993
16186643,16186643,2.4507,2.3336,76,178275,4980449560
16187108,16187108,2.4981,2.024,78,595071,4037921321
16188467,16188467,2.2069,2.21,64,147828,9786352208
16188781,16188781,2.3965,2.3799,667,115717,9216778377
16189608,16189608,2.4401,2.1012,7,199594,1288374589
16189970,16189970,2.0207,2.0416,66,573588,5014521982
16190128,16190128,2.3691,2.4601,162,326402,8913970044
16190165,16190165,2.3008,2.1902,66,529470,8169595806
16190324,16190324,2.0112,2.0619,346,442947,3455925971
16190726,16190726,2.2975,2.1826,53,446900,8475789800
16190841,16190841,2.4749,2.2397,101,444144,2634419689
16190923,16190923,2.1236,2.1448,173,734341,8436707110
16191032,16191032,2.0374,2.319,44,588259,9339673485
16191307,16191307,2.0366,2.1027,138,755783,5061091813
16191386,16191386,2.0572,2.1969,12,54570,6471527236
16192083,16192083,2.2262,2.0822,163,505733,9427381460
16192089,16192089,2.3821,2.2013,56,678467,2636621520
16192132,16192132,2.0283,2.4832,69,589171,9904182060
16192169,16192169,2.4268,2.1344,28,13218,3958678140
16192969,16192969,2.1037,2.4475,825,342316,4827214712
16193116,16193116,2.3678,2.1887,87,152863,2636621520
16193179,16193179,2.4414,2.2648,31,687312,4707444542
16194090,16194090,2.4404,2.2187,164,447604,4923482177
16194171,16194171,2.3084,2.1793,61,24623,9983648790
16194245,16194245,2.2549,2.3355,65,105303,3399431058
16194654,16194654,2.4934,2.2014,58,731649,2798916564
16195579,16195579,2.2722,2.0867,76,638065,7727090889
16195992,16195992,2.0046,2.4992,211,105376,2702245993
16196019,16196019,2.4123,2.1444,43,398000,9458321568
16196731,16196731,2.416,2.077,27,478154,9181378806
16196997,16196997,2.1567,2.2785,63,724301,4525267074
16198042,16198042,2.4144,2.0855,20,583658,7511942547
16198100,16198100,2.028,2.2426,63,356163,4160978754
16198263,16198263,2.0748,2.4945,60,759979,3926374830
16199047,16199047,2.4556,2.3413,65,208395,4980449560
16199164,16199164,2.1355,2.0034,51,774552,7143574187
16199178,16199178,2.3673,2.1445,127,406481,3958678140
16200512,16200512,2.4932,2.3252,38,612741,8421868147
16200956,16200956,2.2442,2.0054,64,182302,3539133103
16201357,16201357,2.241,2.3677,166,556514,3610237287
16203316,16203316,2.4549,2.1406,72,698291,1378382790
16206262,16206262,2.4613,2.2126,65,764179,6820079343
16207433,16207433,2.3054,2.302,32,702523,5087905665
16207485,16207485,2.3558,2.456,40,197064,8913970044
16207962,16207962,2.0206,2.0407,74,758139,5014521982
16208142,16208142,2.1323,2.2353,60,781272,3826621337
16208362,16208362,2.4446,2.4153,18,617141,5806536504
16209118,16209118,2.3794,2.071,63,116809,7727090889
16209341,16209341,2.1869,2.1338,10,223203,7431930642
16209866,16209866,2.3587,2.0198,1,258760,1553752228
16210233,16210233,2.2255,2.0049,71,423201,3539133103
16210522,16210522,2.1683,2.3043,308,671369,9795387805
16210839,16210839,2.4502,2.3126,58,77912,7327800834
16211350,16211350,2.1228,2.0025,22,376224,2636897860
16211516,16211516,2.4659,2.307,59,396210,7327800834
16211538,16211538,2.3078,2.2671,55,636872,4707444542
16211794,16211794,2.0981,2.1226,17,711012,5061091813
16212015,16212015,2.0049,2.1082,28,684807,1040557418
16212016,16212016,2.0602,2.3211,34,307203,5868401275
16213522,16213522,2.4864,2.1661,158,447540,5072077312
16213579,16213579,2.2056,2.0088,63,677620,3539133103
16215311,16215311,2.429,2.3389,262,232890,4980449560
16216059,16216059,2.4799,2.2013,67,502299,2798916564
16216366,16216366,2.2747,2.0046,76,630111,3682893606
16217967,16217967,2.1567,2.0881,5,169093,4907914053
16218109,16218109,2.205,2.3232,5,390737,9775192577
16218387,16218387,2.0523,2.3337,5,306305,6602875609
16218593,16218593,2.1398,2.3137,35,680131,6121335046
16218878,16218878,2.3371,2.1985,63,655649,9799635093
16219064,16219064,2.101,2.1215,33,371495,1330559316
16219411,16219411,2.3863,2.4961,300,96283,7309958589
16219768,16219768,2.4935,2.2361,21,81553,2634419689
16219827,16219827,2.3307,2.0596,62,300818,5373881646
16220016,16220016,2.3018,2.0892,3,375180,8283681418
16220159,16220159,2.4235,2.0456,16,63213,1133648307
16220271,16220271,2.2644,2.0719,65,360150,7727090889
16220668,16220668,2.3106,2.3643,67,656071,8416001620
16221539,16221539,2.4809,2.1551,60,714316,1353609798
16221674,16221674,2.046,2.4146,66,443591,5737973743
16221786,16221786,2.1093,2.2778,26,776069,1926758801
16222403,16222403,2.168,2.1176,66,34308,7431930642
16222450,16222450,2.0542,2.4303,55,535357,5737973743
16223156,16223156,2.3722,2.2511,60,697527,5201352257
16223526,16223526,2.2179,2.1003,786,332970,4495329161
16223694,16223694,2.2027,2.1861,99,530223,3368999612
16223985,16223985,2.1894,2.2244,850,610903,8741328347
16224976,16224976,2.1922,2.3786,65,496579,6201772680
16225251,16225251,2.2607,2.3514,63,373073,8708549361
16226741,16226741,2.1901,2.0855,65,783809,4060061233
16226887,16226887,2.0184,2.2481,62,540176,6276467807
16226924,16226924,2.0395,2.3945,64,735981,3869813743
16227209,16227209,2.0558,2.4352,67,543891,6914819828
16227879,16227879,2.3176,2.4436,199,517692,9207411764
16228254,16228254,2.1992,2.0124,20,474635,4213399514
16228345,16228345,2.4524,2.0844,56,632430,5072077312
16228493,16228493,2.0057,2.2869,6,317935,4261838374
16228564,16228564,2.4126,2.2775,148,530621,2819110495
16228628,16228628,2.2359,2.0072,59,683810,3539133103
16228759,16228759,2.3138,2.1968,60,658114,9983648790
16229063,16229063,2.4789,2.2694,34,398668,5611157367
16231060,16231060,2.31,2.2663,54,611557,8329829655
16231961,16231961,2.3867,2.2449,22,641346,2819110495
16232583,16232583,2.105,2.473,10,311911,2212664350
16233832,16233832,2.4054,2.2002,31,394175,2636621520
16234240,16234240,2.123,2.0539,58,715520,8901439897
16234256,16234256,2.0979,2.3793,66,618106,4078274291
16235507,16235507,2.4435,2.0233,157,354055,3830824747
16236326,16236326,2.4922,2.3503,78,498692,6329243787
16236736,16236736,2.1118,2.4045,10,511701,5682148659
16237093,16237093,2.2705,2.3384,1,429189,3399431058
16238458,16238458,2.0452,2.4281,73,41291,5737973743
16238703,16238703,2.4195,2.0733,18,341177,5373881646
16238751,16238751,2.4982,2.0505,31,61433,6485412307
16239166,16239166,2.3948,2.2742,15,46877,2819110495
16239637,16239637,2.1018,2.4477,38,563545,4727163874
16240246,16240246,2.0358,2.0943,11,365400,4830766946
16240328,16240328,2.4903,2.2509,67,391845,7168649657
16240603,16240603,2.4213,2.4792,171,774932,1538339445
16240704,16240704,2.3629,2.2615,151,681695,6999024158
16241368,16241368,2.4727,2.2471,59,591581,7168649657
16242631,16242631,2.4249,2.134,68,377334,3958678140
16242667,16242667,2.2044,2.1881,70,214919,9786352208
16243018,16243018,2.0549,2.4135,62,379750,6914819828
16243069,16243069,2.1636,2.1672,12,157171,7356138281
16243361,16243361,2.0291,2.206,78,580088,2978586872
16243709,16243709,2.0175,2.1176,10,156689,8805392384
16243748,16243748,2.4699,2.316,34,762800,4980449560
16243794,16243794,2.0696,2.3734,160,385757,6612358638
16245631,16245631,2.1574,2.4356,177,753591,1725082831
16246528,16246528,2.2661,2.0746,69,79265,7727090889
16246654,16246654,2.1361,2.4197,68,694945,5682148659
16246707,16246707,2.314,2.4588,2,189976,4827214712
16246773,16246773,2.1415,2.0421,42,780623,8901439897
16246964,16246964,2.0148,2.1745,57,717793,6202536485
16248112,16248112,2.0442,2.1878,39,42006,2850087121
16248942,16248942,2.4796,2.1561,72,23467,8619926191
16250827,16250827,2.4837,2.0786,55,152573,8744296252
16250919,16250919,2.4752,2.3181,4,407377,9137541955
16251327,16251327,2.006,2.1434,97,153362,6202536485
16251328,16251328,2.029,2.1589,56,493481,7185006122
16251619,16251619,2.4613,2.1105,62,52004,1288374589
16253010,16253010,2.351,2.2931,62,615075,4556103271
16253484,16253484,2.1063,2.4936,109,554906,9302589208
16253762,16253762,2.3792,2.2066,704,140576,2636621520
16253866,16253866,2.4977,2.2578,118,303339,2634419689
16253951,16253951,2.2065,2.1712,172,698671,6640855361
16254218,16254218,2.4205,2.1147,11,667331,2354081030
16255955,16255955,2.1283,2.1594,84,683941,9499358753
16256222,16256222,2.3683,2.2551,167,595195,4707444542
16256299,16256299,2.4836,2.3233,77,555671,7327800834
16256427,16256427,2.0377,2.1413,72,483480,7871572134
16257868,16257868,2.4266,2.2422,60,381090,1891783132
16257995,16257995,2.463,2.2261,65,644306,2938140199
16258192,16258192,2.096,2.4069,70,511234,9858681735
16258500,16258500,2.2642,2.4895,174,238696,3661555534
